filename,MRK_Lat,MRK_Lon,Center_Lat,Center_Lon,TL_Lat,TL_Lon,TR_Lat,TR_Lon,BL_Lat,BL_Lon,BR_Lat,BR_Lon
DJI_0190.JPG,-2.180567187891357,41.0353788132612,-2.1806528093609168,41.03542602596636,-2.1805174993688197,41.035490353852126,-2.1806350265961956,41.03527729936974,-2.180695602859794,41.0357872296317,-2.1809809660675183,41.03526992047815
DJI_0200.JPG,-2.180612481949997,41.03540704753043,-2.1806993880269268,41.0354553650997,-2.1805615550739317,41.035520303265756,-2.1806818312560585,41.03530405301878,-2.1807416259776553,41.0358228465796,-2.1810336638135754,41.03529777791656
DJI_0210.JPG,-2.1806560049642827,41.03543558814186,-2.1807442175264797,41.035484632085144,-2.1806043124891294,41.03555054648814,-2.1807263968193795,41.03533104527963,-2.1807870904530615,41.03585763803576,-2.1810835185818522,41.03532467584172
DJI_0220.JPG,-2.1806984571589574,41.03546167932156,-2.180787663470502,41.03551147986245,-2.1806459286593074,41.03557795416603,-2.1807698956607235,41.035355980579354,-2.1808304029440846,41.03588912979919,-2.181131402312198,41.035350164521624
DJI_0230.JPG,-2.180738960607054,41.03548531934688,-2.1808291136030653,41.03553544212483,-2.180686131039584,41.03560280646716,-2.1808109008894094,41.03537847682325,-2.1808729296161458,41.03591665320174,-2.1811758783486948,41.03537196727486
DJI_0240.JPG,-2.180779435089275,41.03550781271844,-2.1808692582119624,41.03555795760458,-2.1807265433847873,41.03562489154394,-2.1808513675478385,41.03540138312355,-2.1809122932048095,41.035938218797305,-2.1812153738131514,41.035395526850756
DJI_0250.JPG,-2.180821550035364,41.03553028039732,-2.180911037981104,41.03558044330839,-2.1807686007121063,41.035646943897255,-2.1808934690278075,41.03542426989511,-2.1809532928029975,41.03595972973422,-2.181256480616642,41.03541906380559
DJI_0270.JPG,-2.180903880580336,41.03557640542049,-2.1809932135584544,41.0356262766814,-2.180851277493978,41.03569284538281,-2.1809754205196588,41.03547055657919,-2.181036013719029,41.03600446290564,-2.1813374404846892,41.035464732262284
DJI_0280.JPG,-2.180945804623006,41.035599990677525,-2.181034799973844,41.03564946984093,-2.1808936534344747,41.03571596917395,-2.181016821127735,41.03549452009304,-2.1810780533500926,41.03602578587809,-2.181377111949718,41.0354880941322
DJI_0290.JPG,-2.1809873783636498,41.035623493109554,-2.1810766187251565,41.03567351724158,-2.1809345755340623,41.035739833852105,-2.1810590983794773,41.0355177758925,-2.1811187566416095,41.0360517543461,-2.1814211056325292,41.03551258420598
DJI_0300.JPG,-2.181028575570088,41.03564654080135,-2.1811182505794715,41.0356968085788,-2.1809755155627237,41.035763448188206,-2.1811006449004195,41.03554030868249,-2.1811605937299197,41.03607688790897,-2.1814644153207334,41.03553509170956
DJI_0310.JPG,-2.181068102942392,41.03566896357449,-2.1811610748238297,41.03571385105217,-2.181022076933082,41.035789409565254,-2.1811338383406134,41.035558052382115,-2.181226806568338,41.03609225279435,-2.1814981700171745,41.03553050357773
DJI_0320.JPG,-2.181239912122252,41.03565612572801,-2.1813048399275328,41.03557576037672,-2.18134662638192,41.03572850305903,-2.181146980563715,41.035566715837305,-2.1816881507379517,41.03559813687652,-2.181203398631024,41.035205307728845
DJI_0330.JPG,-2.181212284216384,41.035629550118045,-2.181122081407529,41.035578779290006,-2.181265914043886,41.0355119328679,-2.181139533217134,41.03573638532951,-2.1810801147950984,41.03519601428322,-2.1807732545132548,41.03574099841886
DJI_0340.JPG,-2.1811636085449067,41.03561012098507,-2.18107454153032,41.035560601971255,-2.1812158017283245,41.03549404907984,-2.1810925348539434,41.035715676515316,-2.181031253324172,41.035183982850064,-2.180731953906794,41.03572210765161
DJI_0350.JPG,-2.181115986032108,41.03558963182851,-2.181027450797351,41.03554061064149,-2.181167616300956,41.03547427418224,-2.1810455879494834,41.03569457876331,-2.1809838104351176,41.03516667790078,-2.180687518226179,41.03570159073191
DJI_0360.JPG,-2.181071549151965,41.035567083854346,-2.180983300849723,41.0355182215408,-2.1811230120930483,41.03545210007234,-2.181001379221431,41.03567169066511,-2.1809398019208857,41.035145500684116,-2.180644469960926,41.03567867990852
DJI_0370.JPG,-2.1810297815634136,41.03554318753095,-2.1809418477833518,41.03549449936693,-2.1810810610875246,41.03542861356114,-2.1809598617226715,41.03564742151394,-2.1808985038872755,41.03512310691979,-2.180604224507927,41.03565438584709
