filename,MRK_Lat,MRK_Lon,Center_Lat,Center_Lon,TL_Lat,TL_Lon,TR_Lat,TR_Lon,BL_Lat,BL_Lon,BR_Lat,BR_Lon
DJI_1710.JPG,-2.1807794175147377,41.03486449784951,-2.1807335755107204,41.03478262669562,-2.1806731105726103,41.034912788705796,-2.180875993301259,41.03479885370955,-2.180532597086772,41.034662215138,-2.1807354798154206,41.034548280141756
DJI_1720.JPG,-2.1808196856298743,41.03488660698345,-2.1807736607079837,41.034804744519,-2.1807133702138897,41.03493512581986,-2.180916231106561,41.034820736730616,-2.1805722967090744,41.03468457921422,-2.1807751576017456,41.03457019012498
DJI_1730.JPG,-2.180860995736886,41.03490906451805,-2.1808153058103596,41.03482712994947,-2.1807546261970954,41.03495715992391,-2.180957666358139,41.03484360236182,-2.1806145781999553,41.03470639190311,-2.180817618360999,41.03459283434101
DJI_1740.JPG,-2.180903044308736,41.03493213574441,-2.180856908066153,41.0348500752743,-2.1807964717471604,41.034980771936254,-2.1809998233004158,41.034866106167236,-2.1806550570272036,41.03472961931846,-2.180858408580459,41.03461495354945
DJI_1750.JPG,-2.180944394248115,41.03495512311588,-2.1808986478060723,41.03487342262116,-2.18083830891282,41.03500331331061,-2.1810407687133138,41.03488961581013,-2.1806980883405758,41.03475326205959,-2.18090054814107,41.034639564559114
DJI_1760.JPG,-2.180986053353229,41.03497876338714,-2.1809402681625296,41.03489665797695,-2.180879462031374,41.03502695907664,-2.1810829255341577,41.03491316473589,-2.1807391220320875,41.03477566817992,-2.1809425855348716,41.03466187383917
DJI_1770.JPG,-2.1810282730562696,41.03500239317363,-2.1809822183497927,41.03492014213191,-2.1809214728602244,41.03505090810284,-2.1811252969450887,41.03493644444031,-2.1807803074054184,41.03479917185631,-2.1809841314902823,41.03468470819378
DJI_1780.JPG,-2.1810700208042006,41.03502572045029,-2.1810238637759234,41.034942948228675,-2.180962563816869,41.03507430755659,-2.1811676797180577,41.03495958904572,-2.1808210840672695,41.034820975824296,-2.1810261999684584,41.034706257313424
DJI_1790.JPG,-2.1811115244162527,41.03504932762899,-2.1810650597180783,41.03496634436122,-2.1810037734554104,41.035098274454185,-2.1812094120384864,41.03498279179818,-2.1808613513067963,41.034844297168114,-2.1810669898898722,41.03472881451211
DJI_1800.JPG,-2.1811532388359742,41.035072525593485,-2.1811066976779676,41.034989064517205,-2.1810448875661246,41.035121517055906,-2.181251710490459,41.035005843824,-2.180902230388516,41.03486607702276,-2.1811090533128503,41.03475040379086
DJI_1810.JPG,-2.1811944680051067,41.03509539327188,-2.181147682711921,41.03501183743533,-2.1810859735890844,41.035144677820874,-2.1812930310279053,41.03502839835648,-2.1809425687626054,41.03488894813977,-2.1811496262014263,41.03477266867537
DJI_1820.JPG,-2.181236466181136,41.03511876405997,-2.1811896007391973,41.03503506508003,-2.1811277859013187,41.03516813304062,-2.1813351980540756,41.03505165437247,-2.1809841354053736,41.03491196525711,-2.1811915475581305,41.034795486588955
DJI_1830.JPG,-2.181277782502211,41.03514171473541,-2.1812310631080103,41.03505793402576,-2.1811690162852733,41.0351908938219,-2.1813766312683476,41.03507477759276,-2.181025812781068,41.034934475522434,-2.1812334277641425,41.0348183592933
DJI_1840.JPG,-2.1813192398347327,41.03516516544285,-2.181272571682032,41.03508181880554,-2.1812110170657952,41.035214326597824,-2.1814175560765556,41.03509833826301,-2.18106797129469,41.03495923718863,-2.1812745103054505,41.03484324885382
DJI_1850.JPG,-2.1813615309608747,41.035189079392765,-2.181314940634263,41.03510553013211,-2.1812530652228626,41.03523812261922,-2.18146010664616,41.0351223271678,-2.1811102573344687,41.03498241268995,-2.181317298757766,41.03486661723853
DJI_1860.JPG,-2.181402904457969,41.035212170588686,-2.181356100668917,41.035128581708,-2.1812943671503016,41.03526147462842,-2.1815015064461845,41.03514514917856,-2.1811509056308687,41.03500564381296,-2.1813580449267516,41.0348893183631
DJI_1870.JPG,-2.181445069274359,41.0352354834882,-2.1813985860803187,41.03515246716948,-2.1813372754218716,41.03528444980816,-2.18154299586201,41.035168921157194,-2.181194796580304,41.03503037136685,-2.181400517020442,41.034914842715885
DJI_1880.JPG,-2.181486476956704,41.03525851628657,-2.181440015341174,41.035175538503545,-2.181378733144469,41.03530745987665,-2.1815843580847014,41.03519198485341,-2.1812363204446807,41.035053499377085,-2.181441945384913,41.034938024353856
DJI_1890.JPG,-2.181527735239566,41.035281418836384,-2.1814814308388977,41.035198721827825,-2.181420356006314,41.035330196814535,-2.1816252851615174,41.03521511252768,-2.181278425196632,41.035077095648894,-2.1814833543518355,41.03496201136204
DJI_1900.JPG,-2.18156968987179,41.03530491223512,-2.1815235543547775,41.035222178561625,-2.181462282964279,41.03535347671376,-2.181667303272172,41.03523881162882,-2.1813208691506483,41.03510026296141,-2.1815258894585408,41.03498559787647
DJI_1910.JPG,-2.18161119991238,41.03532837754873,-2.181565211821828,41.03524556893509,-2.1815037156288217,41.03537675113612,-2.181708921938141,41.03526245192382,-2.1813627530414017,41.03512330765261,-2.1815679593507205,41.03500900844031
DJI_1920.JPG,-2.181653387995218,41.03535182579239,-2.1816070835945496,41.035269128776925,-2.181546008761966,41.03540060377462,-2.1817509379171693,41.035285519478144,-2.181404077952284,41.03514750258783,-2.1816090071074874,41.03503241829136
DJI_1930.JPG,-2.181695044377595,41.035375417872224,-2.1816488602000557,41.03529293556612,-2.181587943940035,41.03542406921035,-2.1817923410243343,41.03530928371155,-2.1814463816345526,41.035171625159656,-2.181650778718852,41.035056839660854
DJI_1940.JPG,-2.181736606611869,41.03539890377684,-2.1816905233365,41.03531626377781,-2.1816293213267803,41.03544741326878,-2.1818341094795253,41.03533287801236,-2.181488067643359,41.035194486215445,-2.1816928557961037,41.03507995095903
